The popup on hover provides the,,,,,,,,,"Molecular targets with a negative result are represented with a '-' in their cell, while positve results are represented with a '+'. Some data has quantitaive results that have been ranked into percentiles. The percentile shows the percent of samples found at the same level, or below, for that particular target. You can think of it as a ranking from 0 to 100, with lower rank is ""better"" (less virus). For example, a pathogen found to be postive and ranked at 'below 30th', would be a relatively low level at the lower third compared to other samples. Sampling targets are described below.",,,,,,,,,,,,,,,,
pathogen prevalance in %,,,,,,,,,,,,,,,,,,,,,,,,,
samples_n = number of virus samples,,,,,,,,,,,,,,,,,,,,,,,,,
sources_n = the number of different operation owners per sampling project represented,,,,,,,,,,,,,,,,,,,,,,,,,
months = the months the samples were collected,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Includes data with a collection date up to Dec 31, 2020",,,,,,,,,,,,,,,,,,,,,,,,,
sample_year,sample_month_number,sample_month,state_code,sampling_county,varroa_per_100_bees,million_spores_per_bee,abpv,abpv_percentile,cbpv,cbpv_percentile,dwv,dwv_percentile,dwv-b,dwv-b_percentile,iapv,iapv_percentile,kbv,kbv_percentile,lsv2,lsv2_percentile,sbpv,sbpv_percentile,mkv,mkv_percentile,pesticides
2017,6,June,ID,Custer,0,0,-,,-,,+,60,+,40,+,50,-,,+,60,,,,,
2017,6,June,MN,Dakota,0.57,0.05,-,,-,,+,<30,+,<30,+,50,-,,+,80,,,,,
2017,6,June,IA,Dallas,1.25,0,-,,-,,-,,+,90,+,40,-,,+,70,,,,,
2017,6,June,IA,Des Moines,5,0,-,,-,,+,70,+,90,-,,-,,+,<30,,,,,
2017,6,June,NE,Douglas,3.48,0.65,+,70,+,30,+,80,+,90,-,,-,,-,,,,,,
2017,6,June,IL,DuPage,0.07,0.1,+,30,-,,+,40,+,40,-,,-,,+,50,,,,,
2017,6,June,NC,Edgecombe,2.51,0.1,-,,-,,+,60,+,30,-,,-,,-,,,,,,
2017,6,June,MN,Filmore,0,0.3,-,,-,,-,,+,30,+,40,-,,+,30,,,,,"Bee Bread, Atrazine (29.0), Metolachlor (23.0), Thymol (Trace)"
2017,6,June,VT,Franklin,1.48,1.45,-,,-,,-,,-,,-,,-,,-,,,,,,
2017,6,June,VT,Franklin,1.27,1,-,,-,,-,,+,40,-,,-,,-,,,,,,
2017,6,June,VT,Franklin,0.45,0,-,,-,,-,,+,<30,-,,-,,+,<30,,,,,"Wax, Atrazine (Trace), Carbendazim (50.0), Coumaphos (29.0), Diphenylamine (Trace), Diuron (35.0), Fluvalinate (164.0), Hexythiazox (Trace), Iprodione (Trace), Metalaxyl (Trace), Metolachlor (Trace), Propargite (23.0), Tebufenozide (2.0), Thymol (7750.0), Trifluralin (Trace), 2,4-DMPF (11.0)"
2017,6,June,ID,Fremont,0.88,0.1,-,,-,,+,<30,+,<30,-,,-,,-,,,,,,
2017,6,June,TN,Gibson,1.32,0,-,,-,,+,<30,+,50,-,,-,,+,80,,,,,
2017,6,June,TN,Gibson,2.68,0,-,,-,,+,40,-,,-,,-,,-,,,,,,
2017,6,June,WV,Gilmer,3.3,0,-,,+,90,+,70,-,,-,,-,,-,,,,,,
2017,6,June,MN,Goodhue,4.5,0,+,<30,-,,+,60,+,60,+,30,-,,+,70,,,,,
2017,6,June,WI,Green,0.2,0,-,,-,,+,<30,+,90,-,,-,,+,80,,,,,
2017,6,June,PR,Gurabo,4.72,0.1,+,<30,-,,+,50,-,,-,,-,,-,,,,,,
2017,6,June,MA,Hampshire,0.79,0.05,-,,-,,+,80,+,<30,-,,-,,+,90,,,,,
2017,6,June,OH,Hancock,0.71,0.35,-,,-,,+,<30,-,,-,,-,,+,90,,,,,"Wax, Acetochlor (137.0), Atrazine (33.0), Azoxystrobin (8.0), Carbendazim (Trace), Chlorothalonil (4880.0), Chlorpyrifos (11.0), Coumaphos (42.0), Coumaphos oxon (8.0), Fluvalinate (1310.0), Hexythiazox (Trace), Metolachlor (47.0), Oxyfluorfen (Trace), Pendimethalin (Trace), Penthiopyrad (17.0), Piperonyl butoxide (34.0), Prometon (4.0), Propargite (83.0), Pyriproxyfen (7.0), Thymol (4760.0), Trifloxystrobin (2.0), 2,4-DMPF (10.0)"
2017,6,June,TX,Hardin,1.05,0,+,40,-,,+,<30,-,,-,,-,,-,,,,,,
2017,6,June,OH,Hardin,0.7,0,+,70,-,,+,50,+,90,+,40,-,,+,70,,,,,"Wax, Acetochlor (Trace), Atrazine (37.0), Carbendazim (Trace), Chlorpyrifos (Trace), Coumaphos (213.0), Coumaphos oxon (25.0), Fluvalinate (442.0), Metolachlor (33.0), Metribuzin (Trace), Piperonyl butoxide (Trace), Propargite (Trace), Thymol (39.0)"
2017,6,June,WV,Hardy,6.18,0.6,-,,-,,+,30,+,90,-,,-,,-,,,,,,"Wax, Penthiopyrad (1.0), Acetamiprid (Trace), Atrazine (Trace), Azoxystrobin (4.0), Carbendazim (Trace), Chlorpyrifos (Trace), Coumaphos (17.0), Cyprodinil (5.0), Difenoconazole (Trace), Fenpyroximate (5.0), Fludioxonil (Trace), Fluvalinate (85.0), Hexythiazox (Trace), Iprodione (Trace), Mandipropamide (Trace), Methoxyfenozide (4.0), Metolachlor (Trace), Piperonyl butoxide (Trace), Pyrimethanil (5.0), Tebuconazole (32.0), Trifloxystrobin (3.0), 2,4-DMPF (97.0)"
2017,6,June,MD,Harford,0.44,0.2,-,,-,,-,,+,<30,-,,-,,-,,,,,,"Bee Bread, Atrazine (Trace)"
2017,6,June,MD,Harford,1.75,0,-,,+,90,+,<30,-,,-,,-,,-,,,,,,
2017,6,June,WV,Harrison,4.28,0,-,,+,60,+,60,+,80,-,,-,,-,,,,,,"Wax, Acetochlor (Trace), Coumaphos (19.0), Coumaphos oxon (2.0), Fluvalinate (235.0), Hexythiazox (4.0), Propargite (3.0)"
2017,6,June,OH,Harrison City,1.74,0,-,,-,,+,70,-,,-,,-,,+,90,,,,,
2017,6,June,CT,Hartford,0.32,1.05,-,,-,,+,40,-,,-,,-,,-,,,,,,"Wax, Thiabendazole (Trace), Carbendazim (Trace), DEET (17.0), Diphenylamine (Trace), Fenpyroximate (5.0), Fluvalinate (1100.0), Propargite (58.0)"
2017,6,June,VA,Highland,0.72,0,-,,-,,+,40,-,,+,50,-,,-,,,,,,
2017,6,June,MN,Honey Production,1.3,0,-,,-,,-,,+,40,+,90,+,60,+,70,,,,,"Bee Bread, Endosulfan sulfate (Trace), Thymol (340.0)"
2017,6,June,OR,Hood River,0.64,0.2,-,,+,50,+,<30,+,60,+,80,-,,+,30,,,,,
2017,6,June,MD,Howard,3.11,0.55,-,,-,,+,40,+,50,-,,-,,-,,,,,,"Bee Bread, Thymol (Trace)"
2017,6,June,IA,Howard,0,1.8,-,,-,,-,,-,,+,50,-,,+,80,,,,,
2017,6,June,IA,Humboldt,0.09,0,-,,-,,-,,+,70,+,30,-,,+,60,,,,,
2017,6,June,UT,Iron,1.22,0.15,-,,-,,-,,-,,+,60,-,,+,30,,,,,
2017,6,June,UT,Iron,1.8,0.9,-,,-,,+,30,+,70,-,,-,,+,70,,,,,
2017,6,June,UT,Iron,0,0.1,-,,-,,-,,+,<30,+,70,-,,+,80,,,,,
2017,6,June,MN,Jackson,0.35,0.05,-,,-,,+,40,-,,-,,-,,-,,,,,,"Bee Bread, Acetochlor (16.0), Atrazine (56.0), Atrazine CEAT (Trace), Atrazine CIAT (Trace), Diuron (8.0), Metolachlor (16.0), Thymol (670.0)"
2017,6,June,OR,Jackson,5.44,0.35,-,,+,30,+,<30,+,90,-,,-,,-,,,,,,"Wax, Carbendazim (MBC) (7.0), Coumaphos (Trace), Diuron (Trace), Fenpyroximate (24.0), Fluvalinate (100.0), Propargite (16.0), Pyraclostrobin (Trace), Quinoxyfen (Trace), Thymol (18000.0), 2,4-DMPF (Trace)"
2017,6,June,IA,Jasper,1.19,0.35,-,,-,,+,<30,+,90,+,70,-,,+,90,,,,,
2017,6,June,DE,Kent,0.63,0.05,-,,-,,+,90,+,30,-,,-,,-,,,,,,
2017,6,June,OR,Lane,0.97,0.05,-,,-,,+,60,+,90,-,,-,,-,,,,,,
2017,6,June,ID,Lemhi,0.29,0,-,,-,,-,,+,<30,-,,-,,+,50,,,,,"Wax, Coumaphos (1840.0), Coumaphos oxon (59.0), Diuron (1.0), Fluvalinate (180.0), Propargite (Trace), Thymol (7150.0)"
2017,6,June,MT,Lewis + Clark,0,0,-,,-,,-,,+,80,-,,-,,-,,,,,,"Wax, Carbendazim (Trace), Coumaphos (Trace), DDE, p,p' (Trace), Fenpyroximate (4.0), Fluvalinate (Trace), Iprodione (Trace), Piperonyl butoxide (Trace), Pyraclostrobin (Trace), Thymol (1270.0), 2,4-DMPF (1020.0)"
2017,6,June,OR,Linn,1.79,0.05,-,,-,,-,,+,90,+,80,-,,+,90,,,,,
2017,6,June,OR,Linn,0.08,0.9,-,,-,,-,,+,40,+,40,-,,+,<30,,,,,"Wax, Fluvalinate (95.0), Boscalid (111.0), Captan (390.0), Carbendazim (MBC) (107.0), Chlorothalonil (Trace), Coumaphos (55.0), Coumaphos oxon (8.0), Cyprodinil (3530.0), Difenoconazole (52.0), Diuron (6.0), Fenbuconazole (188.0), Fenhexamid (770.0), Fenpyroximate (7.0), Fludioxonil (5850.0), Fluopyram (387.0), Iprodione (1300.0), Metalaxyl Total (Trace), Methoxyfenozide (9.0), Oxyfluorfen (18.0), Pendimethalin (52.0), Propiconazole (82.0), Pyraclostrobin (132.0), Pyrimethanil (292.0), Pyriproxyfen (22.0), THPI (300.0), Thymol (5100.0), 2,4-DMPF (302.0)"
2017,6,June,OR,Linn,0.6,0.25,-,,+,90,+,60,+,80,+,80,-,,+,70,,,,,
2017,6,June,OR,Linn,1.97,0,-,,+,<30,+,<30,+,90,+,60,+,60,+,90,,,,,
2017,6,June,OR,Linn,0.63,0.2,-,,-,,+,<30,+,90,+,90,+,80,+,30,,,,,
2017,6,June,CT,Litchfield,0.49,1,-,,-,,-,,-,,-,,-,,-,,,,,,"Wax, Carbendazim (Trace), Coumaphos (221.0), Coumaphos oxon (25.0), Fluvalinate (2440.0), Hexythiazox (Trace), Propargite (Trace), Tebufenozide (Trace), Thymol (5791.0), 2,4-DMPF (1730.0)"
2017,6,June,OH,Madison,1.22,0.15,-,,-,,+,70,+,<30,-,,-,,-,,,,,,"Wax, Acetochlor (Trace), Atrazine (50.0), Azoxystrobin (Trace), Chlorpyrifos (Trace), Coumaphos (9310.0), Coumaphos oxon (1050.0), Fluvalinate (Trace), Metolachlor (Trace), Thymol (42.0)"
2017,6,June,OR,Marian,2.78,0.5,-,,+,30,+,50,+,90,+,80,+,90,+,70,,,,,"Wax, Azoxystrobin (450.0), Boscalid (126.0), Captan (1000.0), Carbaryl (17.0), Carbendazim (MBC) (13.0), Chlorantraniliprole (29.0), Chlorothalonil (Trace), Chlorpyrifos (6.0), Coumaphos (196.0), Coumaphos oxon (27.0), Cyprodinil (329.0), Difenoconazole (22.0), Diuron (Trace), Endosulfan II (Trace), Endosulfan sulfate (Trace), Esfenvalerate (Trace), Fenbuconazole (159.0), Fenhexamid (104.0), Fludioxonil (833.0), Fluopyram (28.0), Fluvalinate (100.0), Iprodione (880.0), Methoxyfenozide (21.0), Metolachlor (7.0), Oxyfluorfen (10.0), Pendimethalin (19.0), Propiconazole (176.0), Pyraclostrobin (140.0), Pyrimethanil (Trace), Tebuconazole (33.0), Tebufenozide (22.0), THPI (270.0), Thymol (6000.0), Trifloxystrobin (62.0), 2,4-DMPF (389.0)"
2017,6,June,OR,Marion,1.46,0,+,<30,-,,+,<30,+,30,-,,-,,+,70,,,,,"Wax, Thymol (122.0), Boscalid (22.0), Carbendazim (MBC) (14.0), Chlorothalonil (Trace), Chlorpyrifos (Trace), Coumaphos (Trace), Cyprodinil (32.0), Fenbuconazole (Trace), Fenhexamid (79.0), Fenpyroximate (12.0), Fluopyram (Trace), Fluvalinate (91.0), Iprodione (400.0), Methoxyfenozide (5.0), Metolachlor (Trace), Piperonyl butoxide (Trace), Propiconazole (52.0), Pyraclostrobin (27.0), Pyridaben (14.0), Quinoxyfen (Trace), Trifluralin (Trace), 2,4-DMPF (327.0)"
2017,6,June,OR,Marion,0.33,0.7,-,,-,,+,50,+,70,+,70,-,,+,60,,,,,
2017,6,June,WV,Marion,2.23,0,-,,-,,+,<30,-,,-,,-,,-,,,,,,
2017,6,June,KY,Marshall,0.72,0,-,,-,,-,,-,,-,,-,,+,<30,,,,,
2017,6,June,WV,Marshall,1.34,0,+,60,-,,+,80,+,<30,-,,-,,+,<30,,,,,
2017,6,June,PR,Mayaguez,5.81,0,+,40,-,,+,80,-,,-,,-,,+,80,,,,,
2017,6,June,MN,McLeod,5.07,0.15,-,,-,,+,30,+,90,+,70,+,60,+,<30,,,,,
2017,6,June,OH,Medina,0.97,0.15,-,,-,,+,70,+,<30,-,,-,,+,30,,,,,"Wax, Acetochlor (Trace), Atrazine (7.0), Carbendazim (Trace), Coumaphos (Trace), Fenpyroximate (Trace), Fluvalinate (29.0), Metolachlor (Trace), Piperonyl butoxide (Trace), Thymol (74.0)"
2017,6,June,CT,Middlesex,0.36,0,-,,-,,+,30,+,<30,-,,-,,-,,,,,,"Wax, Diuron (3.0), Fluvalinate (293.0), Propargite (Trace), Thymol (571.0), 2,4-DMPF (17.0)"
2017,6,June,WI,Monroe,1.95,0,-,,-,,-,,-,,-,,-,,-,,,,,,
2017,6,June,WI,Monroe,0.73,0.25,-,,+,40,+,<30,-,,-,,-,,+,90,,,,,"Wax, Atrazine (Trace), Azoxystrobin (Trace), Coumaphos (27.0), Coumaphos oxon (2.0), DEET (21.0), Diflubenzuron (7.0), Fenpyroximate (Trace), Fluvalinate (155.0), Iprodione (Trace), Metolachlor (Trace), Pyraclostrobin (3.0), Thymol (42.0), 2,4-DMPF (7550.0)"
2017,6,June,MD,Montgomery,0.87,0,-,,-,,+,<30,-,,-,,-,,-,,,,,,"Bee Bread, Atrazine (Trace), Thymol (Trace)"
2017,6,June,MD,Montgomery,1.71,0.95,-,,-,,+,30,+,<30,-,,-,,-,,,,,,"Bee Bread, Atrazine (Trace), Thymol (53.0)"
2017,6,June,MD,Montgomery,0.85,0.15,-,,-,,+,<30,+,30,-,,-,,-,,,,,,
2017,6,June,NC,Montgomery,7.73,0,-,,-,,+,80,-,,-,,-,,-,,,,,,
2017,6,June,NC,Montgomery,2.74,0.1,-,,-,,+,30,-,,-,,+,60,-,,,,,,
2017,6,June,MN,Morrison,1.42,0.05,-,,-,,+,40,+,<30,-,,-,,+,90,,,,,
2017,6,June,MN,Morrison,3.45,0,-,,-,,+,30,+,70,-,,-,,+,<30,,,,,
2017,6,June,MN,Morrison,3.57,0,+,<30,+,40,+,50,+,70,+,90,-,,+,50,,,,,
2017,6,June,OH,Morrow,2.5,0,+,30,-,,+,40,-,,-,,-,,+,80,,,,,"Wax, Acetochlor (Trace), Atrazine (58.0), Coumaphos (7.0), Coumaphos oxon (4.0), Diphenylamine (Trace), Fenpyroximate (14.0), Fluvalinate (578.0), Hexythiazox (Trace), Metolachlor (Trace), Piperonyl butoxide (Trace), Propargite (24.0)"
2017,6,June,MN,Mouser,0.92,0.05,-,,-,,-,,+,40,-,,-,,-,,,,,,
2017,6,June,OR,Multnomoh,1.74,0.3,-,,+,50,+,60,+,70,+,70,-,,+,40,,,,,"Wax, Aldrin (99.0), Carbendazim (MBC) (15.0), Chlorantraniliprole (26.0), Chlorothalonil (Trace), Chlorpyrifos (9.0), Cyprodinil (39.0), Fenpyroximate (14.0), Fluvalinate (60.0), Iprodione (220.0), Methoxyfenozide (9.0), Oxyfluorfen (Trace), Propiconazole (24.0), Pyraclostrobin (10.0), Pyridaben (19.0), Thymol (170.0), 2,4-DMPF (236.0)"
2017,6,June,KS,Neosho,5.71,0,-,,-,,+,90,+,40,-,,-,,-,,,,,,
2017,6,June,NC,New Hanover,9.72,0,-,,+,50,+,70,+,30,+,60,-,,+,<30,,,,,
2017,6,June,CT,New Haven,0.53,0.25,-,,-,,+,<30,+,30,-,,-,,-,,,,,,"Wax, Boscalid (Trace), Carbendazim (10.0), Fenpyroximate (Trace), Fluvalinate (Trace), Piperonyl butoxide (Trace), Propargite (Trace), Tebufenozide (Trace)"
2017,6,June,CT,New London,0,0.2,-,,-,,-,,-,,-,,-,,+,80,,,,,"Wax, 2,4-DMPF (Trace), Coumaphos (Trace), DEET (5.0), Diuron (1.0), Fenpyroximate (Trace), Fluvalinate (113.0), Piperonyl butoxide (Trace), Propargite (Trace), Thymol (244.0)"
2017,6,June,VA,Northampton,2.14,0,-,,-,,+,70,-,,-,,-,,-,,,,,,
2017,6,June,VA,Northampton,0.47,0.75,-,,-,,+,60,-,,-,,-,,-,,,,,,
2017,6,June,TN,Obion,4.24,0,-,,-,,+,60,-,,+,30,-,,+,90,,,,,
2017,6,June,IL,Ogle,2.25,0.1,-,,-,,+,70,-,,-,,-,,-,,,,,,"Wax, Atrazine (11.0), Azoxystrobin (4.0), Boscalid (232.0), Carbendazim (126.0), Coumaphos (117.0), DEET (1390.0), Diphenylamine (16.0), Fenpyroximate (8.0), Fluvalinate (693.0), Hexythiazox (4.0), Piperonyl butoxide (Trace), Propargite (127.0), Thymol (20.0), Trifloxystrobin (6.0), 2,4-DMPF (2.0)"
2017,6,June,MN,Olmsted,0.27,0,-,,-,,+,<30,+,30,-,,-,,-,,,,,,
2017,6,June,MN,Olmsted,0.48,0,-,,-,,+,<30,+,30,+,30,-,,+,30,,,,,"Bee Bread, Atrazine (28.0), Atrazine CIAT (Trace), Imidacloprid (22.0), Metolachlor (10.0), Thymol (Trace)"
2017,6,June,ID,Payette,0.2,0.1,-,,-,,+,<30,+,60,-,,-,,-,,,,,,"Wax, Carbendazim (Trace), Coumaphos (4.0), Coumaphos oxon (1.0), Diuron (3.0), Fenpyroximate (Trace), Fluvalinate (33.0), Penthiopyrad (3.0), Propargite (4.0), Pyraclostrobin (Trace), Pyridaben (Trace), Trifluralin (Trace), 2,4-DMPF (144.0)"
2017,6,June,NC,Person,7.62,0.05,-,,-,,+,40,+,<30,+,40,-,,-,,,,,,
2017,6,June,PA,Philadelphia,0,0,-,,-,,-,,+,30,-,,-,,+,80,,,,,
2017,6,June,NC,Pitt,1.79,0.35,-,,-,,+,60,+,50,-,,-,,+,90,,,,,
2017,6,June,IA,Polk,2.12,0.3,-,,-,,+,30,+,90,-,,-,,-,,,,,,
2017,6,June,IA,Polk,0.6,0,-,,-,,+,<30,+,60,-,,-,,-,,,,,,
2017,6,June,IA,Polk,0.28,0,+,<30,-,,-,,+,40,-,,-,,-,,,,,,
2017,6,June,OR,Polk,0.81,0.2,-,,-,,-,,+,70,-,,-,,+,80,,,,,
2017,6,June,VA,Prince William,1.94,0.2,+,<30,+,60,+,70,+,80,+,70,+,70,-,,,,,,
2017,6,June,WV,Randolph,0,1.15,-,,+,50,-,,-,,-,,-,,+,40,,,,,"Wax, Carbaryl (Trace), Carbendazim (Trace), Coumaphos (47.0), Coumaphos oxon (3.0), Fluvalinate (Trace), Piperonyl butoxide (Trace), Propargite (Trace), Thymol (10.0), 2,4-DMPF (6.0)"
2017,6,June,NC,Richmond,4.09,0.05,-,,-,,+,40,-,,-,,-,,-,,,,,,
2017,6,June,WV,Roane,2.77,0,-,,-,,+,70,-,,-,,-,,-,,,,,,
2017,6,June,WI,Rock,0.86,0.15,-,,-,,+,60,+,60,-,,-,,+,40,,,,,"Wax, Acetochlor (Trace), Atrazine (36.0), Azoxystrobin (10.0), Boscalid (48.0), Carbendazim (9.0), Chlorpyrifos (Trace), Coumaphos (932.0), Coumaphos oxon (18.0), Cyprodinil (73.0), DDE, p,p' (Trace), Fenbuconazole (20.0), Fluopyram (4.0), Fluvalinate (52.0), Iprodione (872.0), Metolachlor (Trace), Pendimethalin (20.0), Propiconazole (37.0), Pyraclostrobin (57.0), Pyrimethanil (26.0), Thymol (Trace), Trifloxystrobin (9.0), 2,4-DMPF (1414.0)"
2017,6,June,NC,Rutherford,2.1,0,-,,-,,+,50,+,50,-,,-,,+,<30,,,,,
2017,6,June,VT,Rutland,0.22,0.05,-,,-,,-,,+,30,+,70,+,70,-,,,,,,"Wax, Carbendazim (Trace), Coumaphos (50.0), Diphenylamine (Trace), Diuron (2.0), Fenpyroximate (5.0), Fluvalinate (200.0), Hexythiazox (Trace), Metolachlor (Trace), Propargite (12.0), Tebufenozide (1.0)"
2017,6,June,VT,Rutland,0.4,0,-,,-,,-,,-,,-,,-,,+,60,,,,,"Wax, Chlorthal-dimethyl (DCPA) (Trace), Coumaphos (29.0), Coumaphos oxon (5.0), Fluvalinate (56.0), Hexythiazox (Trace), Metolachlor (Trace), Piperonyl butoxide (Trace), Propargite (7.0), Thymol (25.0), 2,4-DMPF (Trace)"
2017,6,June,VT,Rutland,1.86,0,-,,-,,+,<30,+,<30,+,40,+,30,+,<30,,,,,
2017,6,June,PR,Salinas,10.5,0.35,+,40,-,,+,80,-,,-,,-,,-,,,,,,
2017,6,June,UT,Salt Lake,0.62,0,-,,-,,+,<30,+,60,+,50,-,,-,,,,,,
2017,6,June,UT,Salt Lake,0.34,0.05,-,,-,,-,,+,30,-,,-,,-,,,,,,
2017,6,June,NC,Sampson,6.64,0,-,,-,,+,70,+,90,+,60,-,,+,90,,,,,
2017,6,June,NE,Sarpy,2.97,0.1,-,,-,,+,30,+,60,-,,-,,-,,,,,,
2017,6,June,NE,Sarpy,2.5,0,-,,-,,+,40,+,60,-,,-,,+,60,,,,,"Wax, Acetochlor (Trace), Atrazine (10.0), Azoxystrobin (Trace), Coumaphos (1420.0), Coumaphos oxon (66.0), DEET (26.0), Fluvalinate (132.0), Metolachlor (30.0), Pendimethalin (Trace), Piperonyl butoxide (Trace), Thymol (20.0), 2,4-DMPF (Trace)"
2017,6,June,AR,Sebastion,1.31,0,-,,-,,+,50,+,90,+,70,-,,-,,,,,,"Wax, Coumaphos (11.0), DEET (63.0), Fenamidone (Trace), Fluvalinate (116.0), Hexythiazox (3.0), Piperonyl butoxide (Trace), Propargite (12.0), Thymol (Trace)"
2017,6,June,TN,Smith,1,0,-,,-,,-,,+,<30,-,,-,,-,,,,,,
2017,6,June,MD,St. Mary's,0.1,0,-,,-,,+,<30,-,,-,,-,,+,80,,,,,"Bee Bread, Atrazine (5.0), Metolachlor (Trace), Thymol (Trace)"
2017,6,June,MN,Stearns,0.11,0,+,<30,-,,-,,+,30,-,,-,,+,60,,,,,
2017,6,June,OH,Stork,1.9,0,-,,-,,+,40,+,<30,-,,-,,+,<30,,,,,
2017,6,June,IA,Story,4.52,0.1,+,<30,-,,-,,+,90,-,,-,,+,90,,,,,
2017,6,June,IA,Story,0.83,0.95,-,,-,,-,,+,90,-,,-,,-,,,,,,
2017,6,June,IA,Story,1.32,0,-,,-,,+,50,+,70,-,,-,,+,<30,,,,,
2017,6,June,DE,Sussex,4.05,0,-,,-,,+,40,+,40,+,90,+,80,+,90,,,,,
2017,6,June,MN,Swift,0.66,0.1,-,,-,,-,,+,<30,-,,-,,+,80,,,,,
2017,6,June,MN,Swift,0,0.05,-,,-,,+,<30,+,<30,-,,-,,-,,,,,,
2017,6,June,NY,Tompkins,0.3,0,-,,+,90,+,50,+,<30,-,,-,,-,,,,,,"Wax, Atrazine (Trace), Azoxystrobin (Trace), Bromacil (10.0), Chlorpyrifos (Trace), Coumaphos (4.0), Diflubenzuron (15.0), Diphenylamine (Trace), Diuron (4.0), Fenpyroximate (319.0), Flupyradifurone (Trace), Fluvalinate (351.0), Metalaxyl (Trace), Norflurazon (Trace), Pyraclostrobin (21.0), Pyridaben (96.0), Thymol (58.0), 2,4-DMPF (1430.0)"
2017,6,June,KY,Trigg,0.97,0,-,,-,,+,30,+,<30,+,60,-,,+,80,,,,,
2017,6,June,TN,Trousdale,1.47,0,-,,-,,-,,-,,-,,-,,-,,,,,,
2017,6,June,PR,Trujillo,5.6,0.1,+,70,-,,+,40,-,,-,,-,,-,,,,,,
2017,6,June,OR,Union,0.24,0.45,-,,-,,+,<30,+,30,-,,-,,+,90,,,,,
2017,6,June,PR,Utuado,3.08,0,+,70,-,,+,50,-,,-,,-,,-,,,,,,
2017,6,June,PR,Utuado,6.02,0.85,+,40,-,,+,60,-,,-,,-,,+,90,,,,,
2017,6,June,PR,Utuado,8.06,0,+,40,-,,+,70,-,,-,,-,,-,,,,,,
2017,6,June,PR,Utuado,1.87,0.15,+,30,-,,+,60,-,,-,,-,,+,30,,,,,
2017,6,June,WI,Vernon,0.4,0,-,,-,,+,<30,+,30,-,,-,,+,30,,,,,
2017,6,June,WI,Vernon,2.2,0.8,-,,-,,+,<30,+,30,-,,-,,+,90,,,,,
2017,6,June,NC,Wake,1.9,0.2,-,,-,,+,30,-,,+,50,-,,+,40,,,,,
2017,6,June,OR,Washington,0,0,-,,-,,-,,+,90,-,,-,,+,80,,,,,
2017,6,June,NC,Watauga,1.33,0.05,-,,-,,+,<30,-,,-,,-,,+,50,,,,,
2017,6,June,NY,Wayne,1.21,0.05,-,,-,,+,40,+,<30,+,<30,-,,+,30,,,,,"Wax, Boscalid (9.0), Coumaphos (Trace), Fluvalinate (Trace), Iprodione (Trace), Methoxyfenozide (7.0), Penthiopyrad (3.0), Propamocarb hydrochloride (5.0), Propiconazole (48.0), Pyraclostrobin (8.0), Thymol (409.0), 2,4-DMPF (17.0)"
2017,6,June,TN,Weakley,2.32,0.25,+,30,+,40,+,<30,-,,-,,-,,-,,,,,,"Bee Bread, Atrazine (8.0), Carbendazim (MBC) (10.0), Metolachlor (7.0), Thiabendazole (Trace), Thymol (Trace)"
2017,6,June,TN,Weakley,2.19,0,+,50,+,50,+,<30,-,,-,,+,60,-,,,,,,"Bee Bread, Atrazine (16.0), Carbaryl (115.0), Coumaphos (Trace), Dicofol (7.0), Fenpyroximate (Trace), Metolachlor (13.0), Piperonyl butoxide (Trace)"
2017,6,June,TN,Weakley,0.32,0.05,+,50,+,<30,+,40,+,<30,-,,-,,-,,,,,,"Bee Bread, No Detections"
2017,6,June,IL,Whiteside,3.82,0,-,,-,,+,<30,+,30,-,,-,,-,,,,,,"Wax, Atrazine (7.0), Azoxystrobin (Trace), Boscalid (13.0), Carbendazim (16.0), Coumaphos (4310.0), Coumaphos oxon (261.0), DEET (1040.0), Diphenylamine (8.0), Diuron (5.0), Fluvalinate (191.0), Methoxyfenozide (9.0), Metolachlor (Trace), Thymol (22.0), Trifloxystrobin (1.0), 2,4-DMPF (88.0)"
2017,6,June,WA,Whitman,6.8,0.55,-,,-,,+,50,+,80,+,90,-,,-,,,,,,"Wax, Azoxystrobin (7.0), Boscalid (11.0), Buprofezin (37.0), Carbendazim (12.0), Chlorpyrifos (26.0), Coumaphos (27.0), Cyprodinil (8.0), Fenpyroximate (Trace), Fluvalinate (273.0), Fluxapyroxad (9.0), Iprodione (469.0), Pendimethalin (51.0), Penthiopyrad (4.0), Propiconazole (16.0), Pyraclostrobin (35.0), Pyrimethanil (12.0), Thymol (131.0), 2,4-DMPF (Trace)"
2017,6,June,IL,Winnebago,4.45,0,-,,-,,+,70,+,50,-,,-,,+,30,,,,,"Wax, Metolachlor (Trace), Atrazine (12.0), Azoxystrobin (2.0), Chlorpyrifos (6.0), Coumaphos (13.0), DEET (1430.0), Diphenylamine (10.0), Fenpyroximate (Trace), Fluvalinate (105.0), Hexythiazox (Trace), Malathion (46.0), Propargite (12.0), Spirodiclofen (5.0), Thymol (700.0), Trifloxystrobin (1.0), 2,4-DMPF (21.0)"
