,year,yieldpercol,nTHIACLOPRID,prevyear_nIMIDACLOPRID,prevyear_nACETAMIPRID,NorthDakota_PrevYear,avg_temp,anomaly,varroa,spores,cbpv_max,dwv_max,iapv_max,kbv_max,sbpv_max,abpv_max,lsv2_max,mkv_max,cbpv_prob,dwv_prob,kbv_prob,sbpv_prob,abpv_prob,dwv-b_prob,lsv2_prob,mkv_prob,prevyearspores,prevyearvarroa,urbanicity,Prev Hazardous Days,Prev Days CO,Prev Days NO2,Prev Days Ozone,Prev Days PM2.5,Prev Days PM10,StateName_Alabama,StateName_Arizona,StateName_Arkansas,StateName_Colorado,StateName_Florida,StateName_Georgia,StateName_Hawaii,StateName_Idaho,StateName_Illinois,StateName_Indiana,StateName_Iowa,StateName_Kansas,StateName_Kentucky,StateName_Louisiana,StateName_Maine,StateName_Maryland,StateName_Michigan,StateName_Minnesota,StateName_Mississippi,StateName_Missouri,StateName_Montana,StateName_Nebraska,StateName_Nevada,StateName_New Jersey,StateName_New Mexico,StateName_New York,StateName_North Carolina,StateName_North Dakota,StateName_Ohio,StateName_Oklahoma,StateName_Oregon,StateName_Pennsylvania,StateName_South Carolina,StateName_South Dakota,StateName_Tennessee,StateName_Texas,StateName_Utah,StateName_Vermont,StateName_Virginia,StateName_Washington,StateName_West Virginia,StateName_Wisconsin,StateName_Wyoming,Region_Midwest,Region_Northeast,Region_South,Region_West
436,2007,45,218.7,7366.0,565.0,74.0,60.5,2.0,3.827123685837972,0.2462810760667903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0810142238713667,0.8918367346938776,0.0,0.0,0.0,1.0,0.0,0.0,0.2644227156771799,3.780825052179963,60.2,0.0,1.6458333333333333,0.5416666666666666,132.29166666666666,123.0625,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
437,2008,52,298.2,4319.2,134.5,74.0,59.3,0.8,3.827123685837972,0.2462810760667903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0810142238713667,0.8918367346938776,0.0,0.0,0.0,1.0,0.0,0.0,0.2644227156771799,3.780825052179963,60.2,0.0,0.4583333333333333,0.75,137.77083333333334,117.89583333333331,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
438,2012,39,45.8,13127.3,110.7,71.0,60.7,2.2,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.154,5.424,66.1,0.0,0.0,0.3777777777777777,150.26666666666668,128.22222222222223,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
439,2001,44,0.0,2145.2,0.0,115.0,59.4,0.9,3.827123685837972,0.2462810760667903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0810142238713667,0.8918367346938776,0.0,0.0,0.0,1.0,0.0,0.0,0.2644227156771799,3.780825052179963,60.2,0.0,6.03921568627451,0.6862745098039216,144.2549019607843,67.2156862745098,3.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
440,2010,46,121.1,5843.9,376.6,77.0,59.0,0.5,3.827123685837972,0.2462810760667903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0810142238713667,0.8918367346938776,0.0,0.0,0.0,1.0,0.0,0.0,0.2644227156771799,3.780825052179963,66.1,0.0,0.0,0.4565217391304347,138.47826086956522,133.7173913043478,1.3478260869565215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
441,2011,62,170.4,7916.6,742.9,91.0,60.4,1.9,5.424,0.154,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.2412771915584415,3.476623850108225,66.1,0.0,0.0,0.6222222222222222,150.88888888888889,129.24444444444444,0.1333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
442,2002,42,0.0,3898.4,0.0,96.0,60.0,1.5,3.827123685837972,0.2462810760667903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0810142238713667,0.8918367346938776,0.0,0.0,0.0,1.0,0.0,0.0,0.2644227156771799,3.780825052179963,60.2,0.0,4.230769230769231,0.8461538461538461,148.6153846153846,67.92307692307692,1.865384615384616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
443,1998,59,0.0,12671.921052631578,334.5105263157895,85.1,60.8,2.3,3.827123685837972,0.2462810760667903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0810142238713667,0.8918367346938776,0.0,0.0,0.0,1.0,0.0,0.0,0.2644227156771799,3.780825052179963,60.2,0.0,2.959775221575262,0.9534725449303526,147.47841549785034,98.62199456811894,2.5097171960258686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
444,2004,40,28.3,2504.1,0.0,87.0,59.3,0.8,3.827123685837972,0.2462810760667903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0810142238713667,0.8918367346938776,0.0,0.0,0.0,1.0,0.0,0.0,0.2644227156771799,3.780825052179963,60.2,0.0,4.12962962962963,1.2222222222222223,136.16666666666666,74.05555555555556,1.2962962962962965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
445,1999,46,0.0,6576.4,0.0,128.0,59.7,1.2,3.827123685837972,0.2462810760667903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0810142238713667,0.8918367346938776,0.0,0.0,0.0,1.0,0.0,0.0,0.2644227156771799,3.780825052179963,60.2,0.0,20.76086956521739,5.695652173913044,160.97826086956522,0.782608695652174,20.08695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
446,1998,128,0.0,12671.921052631578,334.5105263157895,85.1,43.2,3.5,1.964835774085774,0.6797856245183832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0863188535602328,0.8216539782057024,0.0,0.0,0.0,1.0,0.0,0.0,0.6746601007411351,1.9283709030459029,55.9,0.0,0.0365497076023391,13.133306751727805,239.9698554369607,40.40451887293992,13.137648754754018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
447,1999,105,0.0,2019.4,0.0,128.0,43.0,3.3,1.964835774085774,0.6797856245183832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0863188535602328,0.8216539782057024,0.0,0.0,0.0,1.0,0.0,0.0,0.6746601007411351,1.9283709030459029,55.9,0.0,0.0,10.0,115.6153846153846,0.0,23.46153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
448,2001,96,0.0,5383.0,0.0,115.0,42.2,2.5,1.964835774085774,0.6797856245183832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0863188535602328,0.8216539782057024,0.0,0.0,0.0,1.0,0.0,0.0,0.6746601007411351,1.9283709030459029,55.9,0.0,0.0,31.916666666666668,162.83333333333334,42.333333333333336,11.083333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
449,2000,115,0.0,7948.8,0.0,105.0,41.1,1.4,1.964835774085774,0.6797856245183832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0863188535602328,0.8216539782057024,0.0,0.0,0.0,1.0,0.0,0.0,0.6746601007411351,1.9283709030459029,55.9,0.0,0.0,31.727272727272727,181.9090909090909,27.363636363636363,13.545454545454543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
450,2002,75,0.0,3084.9,0.0,96.0,41.0,1.3,1.964835774085774,0.6797856245183832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0863188535602328,0.8216539782057024,0.0,0.0,0.0,1.0,0.0,0.0,0.6746601007411351,1.9283709030459029,55.9,0.0,0.0,26.75,141.41666666666666,40.5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
451,2003,87,0.0,3251.9,0.0,75.0,40.8,1.1,1.964835774085774,0.6797856245183832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0863188535602328,0.8216539782057024,0.0,0.0,0.0,1.0,0.0,0.0,0.6746601007411351,1.9283709030459029,55.9,0.0,0.0,33.0,228.77777777777777,32.44444444444444,8.555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
452,2006,74,0.0,3156.5,0.0,91.0,43.8,4.1,1.964835774085774,0.6797856245183832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0863188535602328,0.8216539782057024,0.0,0.0,0.0,1.0,0.0,0.0,0.6746601007411351,1.9283709030459029,55.9,0.0,0.0,6.222222222222222,268.44444444444446,22.33333333333333,8.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
453,2005,91,0.0,10202.8,0.0,78.0,42.4,2.7,1.964835774085774,0.6797856245183832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0863188535602328,0.8216539782057024,0.0,0.0,0.0,1.0,0.0,0.0,0.6746601007411351,1.9283709030459029,55.9,0.0,0.0,4.666666666666667,248.5555555555556,28.88888888888889,9.88888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
454,2004,78,0.0,2593.3,0.0,87.0,40.5,0.8,1.964835774085774,0.6797856245183832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0863188535602328,0.8216539782057024,0.0,0.0,0.0,1.0,0.0,0.0,0.6746601007411351,1.9283709030459029,55.9,0.0,0.0,27.88888888888889,198.22222222222223,42.77777777777778,8.222222222222221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
455,2008,90,0.0,6865.7,0.0,74.0,39.3,-0.4,1.964835774085774,0.6797856245183832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0863188535602328,0.8216539782057024,0.0,0.0,0.0,1.0,0.0,0.0,0.6746601007411351,1.9283709030459029,55.9,0.0,0.0,7.666666666666667,292.77777777777777,16.666666666666668,13.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
456,2007,74,0.0,7025.1,0.0,74.0,41.8,2.1,1.964835774085774,0.6797856245183832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0863188535602328,0.8216539782057024,0.0,0.0,0.0,1.0,0.0,0.0,0.6746601007411351,1.9283709030459029,55.9,0.0,0.0,10.77777777777778,294.3333333333333,15.11111111111111,10.444444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
457,2009,77,0.0,9953.0,0.0,90.0,38.5,-1.2,1.964835774085774,0.6797856245183832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0863188535602328,0.8216539782057024,0.0,0.0,0.0,1.0,0.0,0.0,0.6746601007411351,1.9283709030459029,55.9,0.0,0.0,11.0,293.55555555555554,15.333333333333334,6.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
458,2017,74,2.6,2346.7,0.0,78.0,42.0,2.3,2.077139139139139,0.6427702702702702,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.8333333333333334,0.0833333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,0.6948275862068966,2.60037037037037,59.9,0.0,0.0,2.2,276.8,40.4,43.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
459,2011,71,0.0,28013.3,0.0,91.0,40.7,1.0,1.916,1.162,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,1.0,0.0,0.0,0.6068916038295349,1.8218850418600416,59.9,0.0,0.2222222222222222,15.22222222222222,225.0,60.77777777777778,2.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460,2012,69,0.0,13844.6,0.0,71.0,44.1,4.4,2.779166666666667,1.0916666666666668,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0416666666666666,1.0,0.0,0.0,1.162,1.916,59.9,0.0,0.25,5.625,249.875,83.25,7.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
461,2013,69,0.0,25924.6,0.0,69.0,38.8,-0.9,1.6920833333333334,0.7541666666666668,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0833333333333333,0.75,0.1666666666666666,0.0,0.0416666666666666,1.0,0.7083333333333334,0.0,1.0916666666666668,2.779166666666667,59.9,0.0,0.0,2.625,267.5,86.25,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
462,2016,78,0.0,12808.6,0.0,74.0,44.4,4.7,2.60037037037037,0.6948275862068966,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1724137931034483,0.9655172413793104,0.1034482758620689,0.0,0.1724137931034483,1.0,0.3103448275862069,0.0,0.00625,0.77,59.9,0.0,0.0,2.8,249.7,67.7,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
463,2015,74,0.0,33305.4,0.0,86.0,43.4,3.7,0.77,0.00625,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8,0.3,0.0,0.0,1.0,0.1,0.0,0.4068181818181818,1.919090909090909,59.9,0.0,0.0,3.2222222222222223,293.3333333333333,56.11111111111112,10.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
464,2014,86,0.0,42333.5,0.0,69.0,39.0,-0.7,1.919090909090909,0.4068181818181818,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1818181818181818,0.7727272727272727,0.0909090909090909,0.0,0.0,1.0,0.6363636363636364,0.0,0.7541666666666668,1.6920833333333334,59.9,0.0,0.2222222222222222,3.555555555555556,280.6666666666667,69.33333333333333,9.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
465,2010,91,0.0,17809.8,0.0,77.0,40.9,1.2,1.964835774085774,0.6797856245183832,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0863188535602328,0.8216539782057024,0.0,0.0,0.0,1.0,0.0,0.0,0.6746601007411351,1.9283709030459029,59.9,0.0,0.0,12.666666666666666,290.1111111111111,20.11111111111111,1.1111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
466,2008,67,0.0,3883.7,0.0,74.0,47.7,-0.7,2.045342261904762,0.1102142857142856,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0282738095238095,0.8501190476190476,0.0,0.0,0.0,1.0,0.0,0.0,0.1211186224489796,2.1874681122448982,69.8,0.0,8.307692307692308,0.0,28.76923076923077,88.38461538461539,32.84615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
467,2005,68,0.0,7570.2,0.0,78.0,50.7,2.3,2.045342261904762,0.1102142857142856,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0282738095238095,0.8501190476190476,0.0,0.0,0.0,1.0,0.0,0.0,0.1211186224489796,2.1874681122448982,69.8,0.0,9.416666666666666,0.0,27.58333333333333,97.91666666666669,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
468,2010,55,0.0,9245.6,0.0,77.0,49.3,0.9,2.045342261904762,0.1102142857142856,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0282738095238095,0.8501190476190476,0.0,0.0,0.0,1.0,0.0,0.0,0.1211186224489796,2.1874681122448982,73.1,0.0,8.666666666666666,0.0,63.5,75.0,40.16666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
469,2011,59,0.0,32164.3,0.0,91.0,48.8,0.4,2.9,0.048,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,1.0,0.0,0.0,0.1472057823129252,2.443528911564626,73.1,0.0,9.0,0.0,70.36363636363636,84.63636363636364,46.27272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
470,2017,63,2.6,2165.9,0.0,78.0,50.7,2.3,2.3829166666666666,0.1041666666666666,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0416666666666666,0.9166666666666666,0.0833333333333333,0.0,0.125,1.0,0.25,0.0,0.0428571428571428,1.4192857142857145,73.1,0.0,0.0,0.0,75.1,100.3,37.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
471,2001,48,0.0,2204.3,0.0,115.0,50.3,1.9,2.045342261904762,0.1102142857142856,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0282738095238095,0.8501190476190476,0.0,0.0,0.0,1.0,0.0,0.0,0.1211186224489796,2.1874681122448982,69.8,0.0,10.25,0.0,24.33333333333333,95.08333333333331,14.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
472,2012,65,0.0,27016.1,0.0,71.0,52.7,4.3,2.045342261904762,0.1102142857142856,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0282738095238095,0.8501190476190476,0.0,0.0,0.0,1.0,0.0,0.0,0.1211186224489796,2.1874681122448982,73.1,0.0,10.181818181818182,0.0,67.72727272727273,99.0909090909091,41.72727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
473,2002,75,0.0,1552.8,0.0,96.0,50.0,1.6,2.045342261904762,0.1102142857142856,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0282738095238095,0.8501190476190476,0.0,0.0,0.0,1.0,0.0,0.0,0.1211186224489796,2.1874681122448982,69.8,0.0,11.666666666666666,0.0,23.08333333333333,95.16666666666669,31.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
474,2007,49,0.0,2761.9,0.0,74.0,50.0,1.6,2.045342261904762,0.1102142857142856,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0282738095238095,0.8501190476190476,0.0,0.0,0.0,1.0,0.0,0.0,0.1211186224489796,2.1874681122448982,69.8,0.0,8.916666666666666,0.0,34.0,95.58333333333331,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
475,2003,74,0.0,363.3,0.0,75.0,49.8,1.4,2.045342261904762,0.1102142857142856,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0282738095238095,0.8501190476190476,0.0,0.0,0.0,1.0,0.0,0.0,0.1211186224489796,2.1874681122448982,69.8,0.0,9.428571428571429,0.0,20.785714285714285,93.07142857142856,26.071428571428573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
476,2013,60,0.0,24340.8,0.0,69.0,48.5,0.1,1.4791666666666667,0.2458333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0833333333333333,0.0,0.125,1.0,0.0,0.0,0.1472057823129252,2.443528911564626,73.1,0.0,2.1818181818181817,0.0,76.36363636363636,91.36363636363636,51.54545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
477,2006,73,0.0,7809.4,0.0,91.0,51.1,2.7,2.045342261904762,0.1102142857142856,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0282738095238095,0.8501190476190476,0.0,0.0,0.0,1.0,0.0,0.0,0.1211186224489796,2.1874681122448982,69.8,0.0,8.583333333333334,0.0,23.666666666666668,108.33333333333331,31.166666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
478,2016,46,0.0,5562.7,0.5,74.0,51.6,3.2,1.4192857142857145,0.0428571428571428,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0714285714285714,0.8571428571428571,0.1428571428571428,0.0,0.3571428571428571,0.9285714285714286,0.6785714285714286,0.0,0.1472057823129252,2.443528911564626,73.1,0.0,0.0909090909090909,0.0,65.18181818181819,105.27272727272728,38.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
479,2009,56,0.0,9830.7,0.0,90.0,47.6,-0.8,2.045342261904762,0.1102142857142856,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0282738095238095,0.8501190476190476,0.0,0.0,0.0,1.0,0.0,0.0,0.1211186224489796,2.1874681122448982,69.8,0.0,8.076923076923077,0.0,50.38461538461539,76.0,36.76923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
480,2014,75,0.0,18239.1,0.0,69.0,48.0,-0.4,2.045342261904762,0.1102142857142856,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0282738095238095,0.8501190476190476,0.0,0.0,0.0,1.0,0.0,0.0,0.1211186224489796,2.1874681122448982,73.1,0.0,0.0,0.0,65.36363636363636,96.0909090909091,43.90909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
481,2000,87,0.0,396.8,0.0,105.0,49.9,1.5,2.045342261904762,0.1102142857142856,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0282738095238095,0.8501190476190476,0.0,0.0,0.0,1.0,0.0,0.0,0.1211186224489796,2.1874681122448982,69.8,0.0,17.75,0.0,27.58333333333333,56.91666666666666,10.916666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
482,2004,89,0.0,135.7,0.0,87.0,49.8,1.4,2.045342261904762,0.1102142857142856,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0282738095238095,0.8501190476190476,0.0,0.0,0.0,1.0,0.0,0.0,0.1211186224489796,2.1874681122448982,69.8,0.0,9.916666666666666,0.0,23.25,91.41666666666669,33.166666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
483,2015,48,0.0,39838.2,1.0,86.0,50.8,2.4,2.045342261904762,0.1102142857142856,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0282738095238095,0.8501190476190476,0.0,0.0,0.0,1.0,0.0,0.0,0.1211186224489796,2.1874681122448982,73.1,0.0,0.0,0.0,66.72727272727273,94.45454545454544,40.18181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
