,year,numcol,yieldpercol,totalprod,stocks,priceperlb,prodvalue,nCLOTHIANIDIN,nIMIDACLOPRID,nTHIAMETHOXAM,nACETAMIPRID,nTHIACLOPRID,nAllNeonic,prevyear_nCLOTHIANIDIN,prevyear_nIMIDACLOPRID,prevyear_nTHIAMETHOXAM,prevyear_nACETAMIPRID,prevyear_nTHIACLOPRID,NorthDakota_PrevYear,prevyearyield,StateName_Alabama,StateName_Arizona,StateName_Arkansas,StateName_California,StateName_Colorado,StateName_Florida,StateName_Georgia,StateName_Hawaii,StateName_Idaho,StateName_Illinois,StateName_Indiana,StateName_Iowa,StateName_Kansas,StateName_Kentucky,StateName_Louisiana,StateName_Maine,StateName_Maryland,StateName_Michigan,StateName_Minnesota,StateName_Mississippi,StateName_Missouri,StateName_Montana,StateName_Nebraska,StateName_Nevada,StateName_New Jersey,StateName_New Mexico,StateName_New York,StateName_North Carolina,StateName_North Dakota,StateName_Ohio,StateName_Oklahoma,StateName_Oregon,StateName_Pennsylvania,StateName_South Carolina,StateName_South Dakota,StateName_Tennessee,StateName_Texas,StateName_Utah,StateName_Vermont,StateName_Virginia,StateName_Washington,StateName_West Virginia,StateName_Wisconsin,StateName_Wyoming,Region_Midwest,Region_Northeast,Region_South,Region_West
479,2009,48000.0,56,2688000.0,1102000.0,1.46,3924000.0,52856.2,9245.6,34858.3,0.0,0.0,96960.1,52254.1,9830.7,19963.0,0.0,0.0,90.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
480,2014,50000.0,75,3750000.0,1688000.0,2.04,7650000.0,135037.2,39838.2,51112.9,1.0,0.0,225989.3,134722.1,18239.1,49819.9,0.0,0.0,69.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
481,2000,50000.0,87,4350000.0,2610000.0,0.59,2567000.0,0.0,2204.3,0.0,0.0,0.0,2204.3,0.0,396.8,0.0,0.0,0.0,105.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
482,2004,51000.0,89,4539000.0,2043000.0,1.01,4584000.0,31677.0,7570.2,4571.1,0.0,0.0,43818.3,0.0,135.7,409.1,0.0,0.0,87.0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
483,2015,57000.0,48,2736000.0,1450000.0,2.04,5581000.0,0.0,5562.7,574.6,0.5,0.0,6137.8,135037.2,39838.2,51112.9,1.0,0.0,86.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
484,1999,58000.0,77,4466000.0,1965000.0,0.61,2724000.0,0.0,396.8,0.0,0.0,0.0,396.8,0.0,591.3,0.0,0.0,0.0,128.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
485,1998,64000.0,70,4480000.0,2240000.0,0.86,3853000.0,0.0,591.3,0.0,0.0,0.0,591.3,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,65.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
486,2003,10000.0,19,190000.0,101000.0,1.6,304000.0,0.0,455.1,129.3,0.0,0.0,584.4,0.0,1761.2,48.9,0.0,0.0,75.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
487,1999,10000.0,44,440000.0,154000.0,0.57,251000.0,0.0,581.2,0.0,0.0,0.0,581.2,0.0,328.8,0.0,0.0,0.0,128.0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
488,2009,11000.0,32,352000.0,70000.0,2.36,831000.0,799.7,627.9,373.2,493.3,74.4,2368.5,542.2,448.8,147.2,467.5,32.7,90.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
489,2001,11000.0,34,374000.0,71000.0,0.85,318000.0,0.0,570.5,3.6,0.0,0.0,574.1,0.0,935.8,0.0,0.0,0.0,115.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
490,2000,11000.0,35,385000.0,200000.0,0.61,235000.0,0.0,935.8,0.0,0.0,0.0,935.8,0.0,581.2,0.0,0.0,0.0,105.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
491,2002,11000.0,40,440000.0,92000.0,1.0,440000.0,0.0,1761.2,48.9,0.0,0.0,1810.1,0.0,570.5,3.6,0.0,0.0,96.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
492,2011,11000.0,41,451000.0,135000.0,3.7,1669000.0,328.3,1257.1,342.0,630.8,171.6,2729.8,574.5,896.4,667.8,204.4,44.4,91.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
493,2013,11000.0,44,484000.0,34000.0,4.19,2028000.0,1716.7,874.5,1156.3,195.9,82.6,4026.0,1433.6,1333.7,842.1,1029.7,64.7,69.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
494,1998,11000.0,49,539000.0,167000.0,0.76,410000.0,0.0,328.8,0.0,0.0,0.0,328.8,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
495,2016,12000.0,27,324000.0,198000.0,7.09,2297000.0,55.9,409.2,80.6,696.0,71.3,1313.0,21.7,580.4,30.5,1015.2,215.4,74.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
496,2015,12000.0,27,324000.0,207000.0,4.2,1361000.0,21.7,580.4,30.5,1015.2,215.4,1863.2,1988.4,1220.4,235.7,875.7,139.2,86.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
497,2004,12000.0,27,324000.0,45000.0,1.4,454000.0,326.5,492.1,248.4,5.0,0.0,1072.0,0.0,455.1,129.3,0.0,0.0,87.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
498,2014,12000.0,30,360000.0,119000.0,3.13,1127000.0,1988.4,1220.4,235.7,875.7,139.2,4459.4,1716.7,874.5,1156.3,195.9,82.6,69.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
499,2005,12000.0,32,384000.0,104000.0,1.2,461000.0,795.7,707.7,91.4,105.2,29.6,1729.6,326.5,492.1,248.4,5.0,0.0,78.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
500,2017,13000.0,28,364000.0,167000.0,7.86,2861000.0,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,55.9,409.2,80.6,696.0,71.3,78.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
501,2010,13000.0,35,455000.0,73000.0,1.9,865000.0,574.5,896.4,667.8,204.4,44.4,2387.5,799.7,627.9,373.2,493.3,74.4,77.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
502,2012,14000.0,33,462000.0,51000.0,1.97,910000.0,1433.6,1333.7,842.1,1029.7,64.7,4703.8,328.3,1257.1,342.0,630.8,171.6,71.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
503,2006,9000.0,36,324000.0,152000.0,1.14,369000.0,523.9,383.7,302.5,34.4,46.8,1291.3,795.7,707.7,91.4,105.2,29.6,91.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
504,2008,9000.0,40,360000.0,122000.0,1.62,583000.0,542.2,448.8,147.2,467.5,32.7,1638.4,488.8,584.8,194.8,26.5,9.2,74.0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
505,2007,9000.0,57,513000.0,185000.0,1.96,1005000.0,488.8,584.8,194.8,26.5,9.2,1304.1,523.9,383.7,302.5,34.4,46.8,74.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
506,2001,10000.0,70,700000.0,350000.0,0.66,462000.0,0.0,426.2,0.6,0.0,0.0,426.8,0.0,735.3,0.0,0.0,0.0,115.0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
507,2002,11000.0,44,484000.0,252000.0,1.1,532000.0,0.0,629.1,93.2,40.9,0.0,763.2,0.0,426.2,0.6,0.0,0.0,96.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
508,1998,14000.0,55,770000.0,470000.0,0.76,585000.0,0.0,443.9,0.0,0.0,0.0,443.9,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,53.86666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
509,1999,15000.0,52,780000.0,476000.0,0.77,601000.0,0.0,385.7,0.0,0.0,0.0,385.7,0.0,443.9,0.0,0.0,0.0,128.0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
510,2000,15000.0,64,960000.0,739000.0,0.72,691000.0,0.0,735.3,0.0,0.0,0.0,735.3,0.0,385.7,0.0,0.0,0.0,105.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
511,2012,5000.0,52,260000.0,99000.0,3.39,881000.0,2160.8,1612.1,715.7,6.7,0.0,4495.3,779.5,4876.6,975.6,23.7,0.0,71.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
512,2003,6000.0,41,246000.0,108000.0,1.2,295000.0,0.0,722.6,62.0,22.9,0.0,807.5,0.0,629.1,93.2,40.9,0.0,75.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
513,2008,6000.0,48,288000.0,95000.0,1.48,426000.0,876.2,3192.4,307.6,42.6,0.0,4418.8,478.1,3233.7,270.8,46.3,0.0,74.0,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
514,2007,6000.0,59,354000.0,138000.0,1.42,503000.0,478.1,3233.7,270.8,46.3,0.0,4028.9,222.6,3587.4,227.6,58.4,0.0,74.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
515,2006,7000.0,48,336000.0,104000.0,1.19,400000.0,222.6,3587.4,227.6,58.4,0.0,4096.0,682.3,3013.0,642.8,100.9,0.0,91.0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,2005,7000.0,49,343000.0,113000.0,1.03,353000.0,682.3,3013.0,642.8,100.9,0.0,4439.0,157.9,3143.2,255.7,134.0,0.0,78.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517,2011,7000.0,56,392000.0,153000.0,1.69,662000.0,779.5,4876.6,975.6,23.7,0.0,6655.4,1111.4,2061.3,546.2,80.9,0.0,91.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
518,2009,7000.0,60,420000.0,143000.0,1.59,668000.0,661.2,2559.8,693.1,23.7,0.0,3937.8,876.2,3192.4,307.6,42.6,0.0,90.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
519,2010,7000.0,66,462000.0,157000.0,1.58,730000.0,1111.4,2061.3,546.2,80.9,0.0,3799.8,661.2,2559.8,693.1,23.7,0.0,77.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520,2004,8000.0,44,352000.0,127000.0,1.19,419000.0,157.9,3143.2,255.7,134.0,0.0,3690.8,0.0,722.6,62.0,22.9,0.0,87.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
521,2007,10000.0,28,280000.0,67000.0,2.99,837000.0,1.1,91.0,25.5,2.6,0.0,120.2,20.5,35.7,70.9,1.2,0.0,74.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
522,2008,10000.0,29,290000.0,52000.0,1.42,412000.0,5.3,293.3,31.6,2.9,0.0,333.1,1.1,91.0,25.5,2.6,0.0,74.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
523,2000,10000.0,35,350000.0,95000.0,1.45,508000.0,0.0,170.2,0.0,0.0,0.0,170.2,0.0,48.4,0.0,0.0,0.0,105.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
524,1998,10000.0,46,460000.0,175000.0,1.65,759000.0,0.0,274.4,0.0,0.0,0.0,274.4,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,45.18181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
525,2005,12000.0,46,552000.0,442000.0,3.11,1717000.0,1.1,141.7,54.5,2.5,0.0,199.8,7.4,286.4,12.6,2.0,0.0,78.0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
526,2004,14000.0,55,770000.0,316000.0,1.78,1371000.0,7.4,286.4,12.6,2.0,0.0,308.4,0.0,192.6,30.4,0.3,0.0,87.0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
527,2003,6000.0,64,384000.0,46000.0,2.04,783000.0,0.0,192.6,30.4,0.3,0.0,223.3,0.0,72.4,25.3,0.1,0.0,75.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
528,2006,9000.0,37,333000.0,50000.0,3.62,1205000.0,20.5,35.7,70.9,1.2,0.0,128.3,1.1,141.7,54.5,2.5,0.0,91.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
529,1999,9000.0,45,405000.0,271000.0,1.54,624000.0,0.0,48.4,0.0,0.0,0.0,48.4,0.0,274.4,0.0,0.0,0.0,128.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
530,2001,9000.0,50,450000.0,36000.0,2.14,963000.0,0.0,208.6,0.0,0.0,0.0,208.6,0.0,170.2,0.0,0.0,0.0,115.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
531,2002,9000.0,62,558000.0,61000.0,2.67,1490000.0,0.0,72.4,25.3,0.1,0.0,97.8,0.0,208.6,0.0,0.0,0.0,96.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
532,2010,45000.0,64,2880000.0,1123000.0,1.96,5645000.0,4970.4,3743.7,2583.9,4216.3,3655.0,19169.3,7854.8,2846.6,1764.8,3748.7,3734.7,77.0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
533,2009,45000.0,65,2925000.0,936000.0,1.93,5645000.0,7854.8,2846.6,1764.8,3748.7,3734.7,19949.6,7010.1,3272.2,1420.9,3287.3,1660.6,90.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
534,2011,49000.0,56,2744000.0,1235000.0,1.96,5378000.0,10515.4,3369.5,4264.2,4339.4,2439.6,24928.1,4970.4,3743.7,2583.9,4216.3,3655.0,91.0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
535,2008,50000.0,70,3500000.0,1260000.0,1.65,5775000.0,7010.1,3272.2,1420.9,3287.3,1660.6,16651.1,5398.3,2053.9,4548.6,724.8,1162.1,74.0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
536,2012,51000.0,51,2601000.0,988000.0,2.23,5800000.0,11006.8,6886.2,3483.3,2382.7,2385.5,26144.5,10515.4,3369.5,4264.2,4339.4,2439.6,71.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
537,2007,53000.0,57,3021000.0,1843000.0,1.38,4169000.0,5398.3,2053.9,4548.6,724.8,1162.1,13887.7,1417.8,2174.4,2009.4,3508.6,1329.7,74.0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
538,2001,53000.0,70,3710000.0,1781000.0,0.79,2931000.0,0.0,3265.2,0.0,0.0,0.0,3265.2,0.0,2148.3,0.0,0.0,0.0,115.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
539,2013,55000.0,48,2640000.0,1030000.0,2.12,5597000.0,19919.1,12241.7,5150.3,3126.4,3885.8,44323.3,11006.8,6886.2,3483.3,2382.7,2385.5,69.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
540,2017,57000.0,56,3192000.0,766000.0,3.01,9608000.0,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,10.0,1526.1,975.4,4208.4,2904.2,78.0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
541,2015,58000.0,62,3596000.0,899000.0,2.94,10572000.0,4.8,1199.2,899.9,3811.2,1367.5,7282.6,17458.9,11993.6,5763.1,2931.1,3482.3,86.0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
542,2006,58000.0,64,3712000.0,2376000.0,1.3,4826000.0,1417.8,2174.4,2009.4,3508.6,1329.7,10439.9,752.2,2556.1,1153.9,570.5,1552.2,91.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
543,2000,58000.0,80,4640000.0,2274000.0,0.55,2552000.0,0.0,2148.3,0.0,0.0,0.0,2148.3,0.0,2334.9,0.0,0.0,0.0,105.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
544,2005,59000.0,73,4307000.0,2283000.0,1.34,5771000.0,752.2,2556.1,1153.9,570.5,1552.2,6584.9,195.7,2201.9,977.9,99.2,70.3,78.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
545,2014,60000.0,55,3300000.0,1518000.0,2.83,9339000.0,17458.9,11993.6,5763.1,2931.1,3482.3,41629.0,19919.1,12241.7,5150.3,3126.4,3885.8,69.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
546,2002,60000.0,98,5880000.0,2470000.0,1.25,7350000.0,0.0,12341.9,295.6,0.0,0.0,12637.5,0.0,3265.2,0.0,0.0,0.0,96.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
547,2016,64000.0,57,3648000.0,1167000.0,3.19,11637000.0,10.0,1526.1,975.4,4208.4,2904.2,9624.1,4.8,1199.2,899.9,3811.2,1367.5,74.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
548,2004,64000.0,67,4288000.0,1887000.0,1.36,5832000.0,195.7,2201.9,977.9,99.2,70.3,3545.0,0.0,2100.9,458.0,0.0,0.0,87.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
549,1998,65000.0,80,5200000.0,2444000.0,0.7,3640000.0,0.0,1608.8,0.0,0.0,0.0,1608.8,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,65.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
550,2003,67000.0,72,4824000.0,1640000.0,1.36,6561000.0,0.0,2100.9,458.0,0.0,0.0,2558.9,0.0,12341.9,295.6,0.0,0.0,75.0,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
